residual
-0.0005553059102236801
2.3092638912203256e-14
-1.2434497875801753e-14
-1.4210854715202004e-14
0.007571093317267241
-1.9539925233402755e-14
-1.7763568394002505e-14
-5.329070518200751e-15
2.4868995751603507e-14
0.0025129341516940684
-2.4868995751603507e-14
-0.01618923614924661
0.00047382428372166885
-1.9539925233402755e-14
6.091258336837768e-06
2.4868995751603507e-14
0.011419717426722542
5.329070518200751e-15
-0.06628192865437654
1.7763568394002505e-14
1.0658141036401503e-14
0.006708584728702505
0.07734349454136158
1.2434497875801753e-14
5.329070518200751e-15
-1.4210854715202004e-14
0.00033627888538312334
5.570082485917283e-06
-3.552713678800501e-15
-0.0038506992145865837
-1.5987211554602254e-14
-1.5987211554602254e-14
4.085620730620576e-14
8.881784197001252e-15
-1.7763568394002505e-15
0.0010356801006814464
4.085620730620576e-14
-0.001007611902585026
-0.010277177324256925
-0.00047501718169584706
1.7763568394002505e-14
2.1316282072803006e-14
2.4868995751603507e-14
-0.00026059756519103416
0.004731118402949264
-1.9539925233402755e-14
-1.9539925233402755e-14
-0.001552160835787575
-1.9539925233402755e-14
-1.9539925233402755e-14
-0.0002492973128642717
2.4868995751603507e-14
4.085620730620576e-14
1.2434497875801753e-14
1.4210854715202004e-14
1.4210854715202004e-14
-1.5987211554602254e-14
0.0031487244800558756
3.552713678800501e-15
1.7763568394002505e-14
0.01318603943358454
-0.0006040215439693242
-5.329070518200751e-15
1.2434497875801753e-14
-0.0038358692401345706
0.003211422093615468
-0.00029611690388620104
1.5987211554602254e-14
-0.021422498269966894
6.091258336837768e-06
5.329070518200751e-15
-1.2434497875801753e-14
1.9539925233402755e-14
-0.0025300029294470505
-1.9539925233402755e-14
-1.9539925233402755e-14
8.881784197001252e-15
-1.9539925233402755e-14
1.7763568394002505e-14
-0.013521151873003845
8.25707383889096e-06
1.9539925233402755e-14
2.6645352591003757e-14
-1.5987211554602254e-14
5.329070518200751e-15
8.881784197001252e-15
-0.0007301860178650088
-8.881784197001252e-15
2.6645352591003757e-14
8.881784197001252e-15
-0.0008934578925625658
4.085620730620576e-14
5.329070518200751e-15
5.329070518200751e-15
1.7763568394002505e-14
-1.9539925233402755e-14
-3.552713678800501e-15
-1.9539925233402755e-14
-3.552713678800501e-15
-2.4868995751603507e-14
-1.0658141036401503e-14
0.009499910681636692
-1.5987211554602254e-14
2.6645352591003757e-14
1.2434497875801753e-14
1.7763568394002505e-14
4.085620730620576e-14
5.329070518200751e-15
1.2434497875801753e-14
1.0658141036401503e-14
1.7763568394002505e-14
-0.9689766765239529
1.4210854715202004e-14
-2.6645352591003757e-14
0.0002546571874990633
-5.329070518200751e-15
1.7763568394002505e-14
0.010936542274878391
2.1316282072803006e-14
-1.9539925233402755e-14
-2.3092638912203256e-14
2.3092638912203256e-14
0.01184179482542902
0.0015983745248551173
5.329070518200751e-15
-0.0014168752112606597
-1.7763568394002505e-14
-0.014596392716907047
5.329070518200751e-15
2.3092638912203256e-14
0.003395740887699006
-2.3092638912203256e-14
-0.20255273115222927
-0.026079365375936803
4.085620730620576e-14
-0.01902826139884617
-0.0006492299944014235
5.329070518200751e-15
0.0006951305605458202
